GeneID	GSM5115668	GSM5115669	GSM5115670	GSM5115671	GSM5115672	GSM5115673	GSM5115674	GSM5115675
23673	801	928	713	658	627	613	408	402
5511	1736	1908	1310	1156	1830	1513	992	1039
677774	1	1	0	1	6	5	0	2
9473	50	57	35	38	12	14	10	12
6118	1925	1951	1339	1372	734	713	514	543
27293	1842	1783	1477	1470	49	43	21	39
55113	667	771	572	564	295	275	169	163
2140	949	1203	866	772	632	553	379	405
5724	38	37	21	36	43	31	20	25
22826	3928	4186	3158	3018	4002	3431	2245	2432
93974	3628	3742	2441	2448	1982	1707	1522	1665
83667	809	799	732	715	980	914	616	598
54797	332	390	300	281	457	426	315	310
65979	1533	1793	1286	1329	1488	1373	1060	904
1104	2865	3027	2218	2228	3719	3340	2278	2305
8420	1813	1894	1480	1333	1628	1473	1027	1132
6080	47	55	65	50	92	67	49	59
26768	45	49	42	42	126	104	56	80
54952	333	320	258	228	414	362	309	313
85028	592	649	494	468	488	441	496	525
692212	19	34	19	22	15	13	13	21
677838	14	22	21	11	17	16	11	18
677825	18	29	27	21	17	8	11	7
692073	11	15	12	10	12	7	5	5
115273	34	40	23	33	990	891	683	692
6883	790	882	619	558	411	355	245	310
105378616	4	12	4	5	11	7	8	9
26824	1	5	2	3	6	4	4	4
10691	387	523	400	396	296	297	215	201
51441	2608	2862	2141	1929	2851	2421	1720	1717
4985	8	11	3	8	9	6	6	11
2035	1796	2087	1566	1553	1508	1250	820	700
399474	308	328	237	232	142	116	112	105
6429	2326	2446	1930	1941	2594	2089	1639	1739
51102	417	437	317	314	650	536	387	435
10076	310	331	237	275	3035	2356	1721	1690
101928460	1	0	0	0	2	1	0	0
107984933	0	1	0	0	0	0	0	0
107984934	0	0	0	0	0	0	0	0
101929406	0	0	1	1	0	0	0	0
105378617	1	0	0	0	0	0	0	1
105378618	0	0	0	0	0	0	0	1
4146	1	1	0	0	0	1	1	0
100129196	1	1	0	0	0	0	1	1
7805	1	0	0	0	18	24	17	12
100616164	0	0	0	0	0	0	0	0
105378620	2	2	1	0	1	3	0	0
105378621	0	0	0	0	0	0	1	0
105378622	0	0	0	0	0	0	0	0
400748	1	0	0	0	0	0	0	0
9672	39	40	36	41	102	100	55	60
9698	2762	3214	2272	2259	3390	3089	1725	1765
692234	3	2	3	4	1	1	1	2
692235	3	2	3	5	1	1	1	2
692200	0	0	1	0	0	0	1	0
107984935	2	3	3	0	0	0	1	0
79570	4	5	9	10	7	8	3	7
9410	2139	2070	1560	1467	1840	1623	1050	1089
51538	977	964	666	704	1245	1035	759	875
2170	42	45	25	36	5	5	5	5
105378623	0	0	0	0	0	0	0	1
107985470	1	2	0	1	0	0	0	0
347735	1150	1103	898	920	1078	815	826	854
105378625	2	0	0	0	1	0	0	0
105379772	0	0	0	0	0	1	0	0
149086	0	0	0	0	0	0	0	1
284551	0	2	1	1	0	0	1	0
105378626	19	26	25	23	72	61	55	66
64129	281	288	264	242	759	662	574	567
3061	15	13	10	11	17	16	13	11
553115	1224	1248	921	935	1443	1207	914	917
107985471	0	1	0	0	1	7	4	2
105378628	0	0	0	0	3	1	0	2
1307	23	17	11	20	1407	1039	830	910
101929444	0	0	0	1	8	3	1	3
576	7	12	7	5	4	2	5	3
100423028	0	0	0	0	0	0	0	0
90853	0	2	0	0	5	3	2	2
8073	4218	5290	4061	3598	3531	3087	2447	2260
10657	7041	7789	5642	5191	7369	6603	4889	4877
55116	249	288	150	192	246	212	176	181
100847018	0	0	0	0	0	0	0	0
23633	1872	2536	1860	1724	2014	1748	1483	1327
200081	3092	3628	2655	2613	3012	2595	1963	1788
79140	67	60	52	42	72	60	49	42
56063	191	165	118	125	218	184	154	134
55721	140	127	73	93	110	95	68	77
149069	13	7	7	10	10	6	7	9
8668	4696	4736	3649	3470	7764	6723	4889	5019
339483	15	13	16	22	42	32	26	31
84734	2	5	2	7	26	27	17	23
3932	0	3	0	0	99	64	63	80
3065	6120	6280	4418	4357	4272	3738	2677	2866
65108	8081	8274	6299	6137	6298	5502	4559	4585
105378629	5	1	1	1	3	5	0	1
81629	84	84	69	71	216	171	161	159
100128071	36	20	22	23	65	62	41	59
55108	1392	1394	1157	1212	2447	2079	1380	1490
728116	4	1	1	0	1	1	1	0
653121	58	98	70	62	106	97	78	55
102723870	5	8	3	9	4	2	2	3
339487	1276	1488	1025	911	1442	1240	961	965
5928	3395	3945	2810	2558	3847	3477	2368	2379
81493	729	948	716	577	834	789	662	642
57648	1958	2063	1697	1795	2025	1731	1261	1259
8565	4219	4269	3359	3516	3420	2892	2006	2051
64766	716	826	571	602	807	712	447	453
252995	4	8	7	8	37	23	17	15
105378631	3	0	3	5	2	0	3	7
3208	2	2	2	3	1	2	2	3
113452	24	26	17	21	27	18	12	17
105378632	0	0	1	0	0	0	0	0
127544	195	202	170	179	712	595	496	436
204	2421	2498	1803	1708	4762	3957	2649	2903
105378635	0	0	0	0	0	0	0	0
113451	5	2	0	1	59	55	53	45
112268224	0	0	1	0	1	0	0	0
55223	43	31	26	25	70	40	32	36
149076	233	248	198	172	458	376	308	312
127550	1	2	1	1	0	0	0	2
1912	1970	2061	1609	1692	3833	3253	2307	2279
100500853	17	29	22	12	51	37	21	21
101929464	2	1	5	0	1	2	2	2
7579	208	219	167	158	134	112	82	86
114784	9	3	0	1	1	0	0	1
105378638	0	0	0	0	0	0	0	0
127540	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0
84970	0	0	0	2	0	0	0	0
105378639	1	0	1	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0
105378641	1	1	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0
105378642	0	0	0	2	0	0	0	1
2709	0	0	0	0	0	0	0	0
127534	0	1	0	0	0	1	0	0
2707	0	0	0	0	0	0	0	0
2701	0	0	0	1	0	0	0	0
113444	724	766	566	624	976	801	599	581
58512	11	5	13	8	1	4	1	1
653160	13	18	12	9	12	10	5	11
100506144	226	278	185	171	209	180	163	140
9204	614	640	447	446	460	357	250	256
79830	738	961	605	558	385	314	208	224
105378644	1	1	1	0	0	0	1	0
6421	10856	12104	9013	8779	8786	7634	5834	5916
9202	1560	1820	1413	1215	1827	1536	897	955
100861513	33	33	26	22	32	27	10	12
79932	1874	2088	1598	1663	2888	2379	1676	1703
23154	569	557	470	533	547	524	306	340
339488	21	14	22	21	15	18	19	10
105378645	3	6	2	3	3	2	2	4
5690	6110	6366	4957	4480	5191	4664	3446	3569
105378646	0	0	0	0	0	0	0	0
127703	190	204	144	123	139	129	101	93
63967	1173	1492	1118	1121	742	589	527	444
192670	378	451	309	291	462	391	248	300
26523	1852	2390	1770	1738	1104	885	704	635
192669	639	782	564	559	509	435	368	376
105378647	0	1	0	0	0	0	1	0
27285	0	2	0	0	22	14	6	11
54936	521	515	422	418	912	766	601	602
1296	2	4	3	3	11	10	11	4
27095	1635	1818	1295	1186	1802	1569	1222	1288
55700	1359	1270	1163	1300	1304	1063	766	789
9967	4468	5416	3894	3952	4552	3730	2832	2463
79729	174	184	131	167	248	179	193	201
55194	105	104	89	88	273	246	181	213
83931	1705	1813	1553	1600	3106	2546	1705	1663
84967	485	485	388	421	828	677	479	508
127700	9	8	6	5	43	32	23	29
109616970	0	0	0	0	0	1	0	0
107984940	0	0	0	0	3	2	4	1
64960	3199	3155	2398	2332	3254	2781	1995	2252
1441	250	212	148	143	287	236	198	203
107984941	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0
2899	0	1	0	0	0	0	0	2
100422898	0	0	0	0	0	0	0	0
107984942	0	0	0	0	0	0	1	0
728431	23	23	23	21	32	17	13	9
80149	378	358	293	286	553	450	295	344
102465438	1	0	0	2	0	1	2	1
64769	548	616	443	393	1124	986	772	778
100847010	0	0	0	0	2	0	0	1
105378649	22	20	13	13	18	12	10	8
79753	365	452	318	309	409	395	268	325
7802	95	81	78	67	175	151	136	121
29889	2854	2982	2228	2213	2723	2206	1522	1593
284654	0	0	0	0	1	0	0	0
54955	524	533	422	416	509	416	255	273
55143	1689	1746	1301	1231	1404	1192	729	754
284656	3	7	3	3	25	15	11	16
105378650	0	0	0	0	0	0	0	0
149175	167	148	165	169	1256	1075	735	682
79693	448	463	352	344	1039	946	622	714
127687	593	539	464	489	1095	955	676	729
4520	480	626	456	402	488	446	298	292
3633	321	328	230	239	232	226	162	172
105378651	3	8	5	6	4	4	3	1
10946	3737	4328	2910	2775	3628	3100	2115	2103
2275	101	91	95	89	299	235	186	212
51118	1039	1060	790	745	966	809	654	632
5453	3	1	2	3	1	0	6	2
107985103	1	0	0	0	1	0	0	1
105378653	1	0	0	3	5	2	7	3
100500801	0	0	0	0	0	0	0	0
105378655	1	2	1	0	0	0	0	0
105378654	0	0	0	0	0	0	1	0
339442	0	0	0	0	0	0	0	0
105378657	1	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0
64121	692	768	661	558	497	522	332	328
100527950	403	464	276	240	458	423	313	329
26292	400	459	272	237	451	418	309	327
105378663	1	2	1	2	4	3	3	2
81025	2	2	2	4	5	5	4	2
54933	1	2	1	1	6	3	4	6
105378662	2	1	2	3	5	2	1	2
79647	2599	2832	2195	2039	3144	2807	1809	1792
4725	3740	3750	2436	2347	5132	4236	3416	3746
23499	3563	4137	3038	3218	4340	3567	2195	2290
643314	633	830	595	645	402	371	122	135
105378950	1	1	3	1	2	1	1	0
353500	77	87	73	61	25	22	12	9
192217	10	11	4	8	8	5	7	9
728448	34	31	28	16	6	10	8	9
8761	5458	5958	4431	4574	6004	5172	4188	3934
101929516	328	343	237	258	363	292	231	226
677834	2	6	3	0	6	2	1	2
26508	8	4	4	4	2	0	0	0
84618	0	0	0	0	0	0	0	0
51440	0	0	0	0	0	0	0	0
10450	596	627	395	406	451	386	281	314
656	30	41	32	22	32	28	19	22
64064	10	8	8	9	12	8	7	8
105378666	1	0	0	0	0	0	1	1
101929536	0	0	0	0	0	1	1	0
105378951	0	1	0	2	0	0	0	0
107985740	1	1	1	0	1	0	0	0
105378665	0	0	0	0	0	0	0	0
105378667	1	2	2	0	0	0	0	0
54802	589	585	420	391	541	416	380	415
4610	22	27	14	17	22	24	19	21
105378668	1	1	1	1	1	0	1	1
84879	1	2	3	2	6	3	2	1
105378669	3	3	1	1	2	0	3	2
10487	6256	6726	5141	4989	7713	6505	3820	4081
5538	4676	4987	3800	3487	9079	8030	5447	5642
105378671	2	0	0	0	0	0	0	0
6018	1013	1198	877	794	1088	1024	556	650
127391	2	2	1	3	0	0	0	1
10269	2381	2992	2154	1778	2415	2329	1521	1457
1298	1354	1228	1009	1008	3192	2563	2033	2235
107984945	0	2	2	1	0	0	0	0
64744	2123	2350	1692	1615	1405	1188	870	875
65243	222	264	223	194	299	249	148	159
339559	79	71	44	46	203	168	120	114
105378672	16	34	18	19	17	9	12	19
64789	356	386	291	245	291	253	156	160
127396	207	234	154	132	337	274	183	178
105378673	1	0	0	0	0	0	0	0
9783	22	23	16	22	191	142	93	85
105378675	2	3	0	0	2	1	5	6
105378674	0	0	0	0	0	0	0	0
100130557	25	29	23	20	40	50	27	18
4802	986	1000	657	678	1120	1006	704	758
407034	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0
9132	8	6	5	7	3	2	6	1
105378676	1	0	0	0	0	0	0	0
163732	86	60	56	59	473	428	357	384
1503	2987	3242	2503	2407	2879	2335	1506	1519
100507178	41	59	51	45	47	36	35	30
200172	26	29	34	23	20	18	15	11
22955	779	811	661	625	869	788	488	525
100132074	1	2	0	0	6	4	5	4
101929901	1	0	0	0	0	0	0	0
105378678	0	0	0	0	0	0	0	0
1907	0	0	0	0	0	0	1	0
59269	5	6	2	1	2	2	4	2
2981	0	0	0	0	0	0	0	0
2980	1	0	0	0	5	4	1	1
22887	1030	1356	960	865	1211	1065	722	744
284716	1	7	4	5	503	406	315	346
84217	6	6	5	5	13	12	9	11
728621	35	51	28	32	76	73	46	45
79717	675	747	556	457	877	847	621	663
10465	771	770	609	556	847	768	670	672
4904	21918	22506	17670	17931	24608	21019	14652	15599
149461	3	4	1	0	303	270	182	149
64175	2578	2421	2000	1992	3847	3088	2333	2424
79078	268	282	202	205	352	281	222	214
105378683	3	8	1	3	4	4	1	1
100129924	34	35	27	18	3	9	8	12
107984946	2	6	10	2	1	0	1	0
374969	159	178	132	124	551	460	363	390
114625	223	238	166	188	161	169	127	79
51058	262	258	197	179	249	228	169	174
339539	0	1	0	1	0	0	0	2
6513	769	698	545	484	25686	22477	16973	17178
440584	4	1	2	2	50	43	21	35
440585	42	32	31	21	22	19	18	29
10969	1940	1953	1451	1458	3759	3099	2221	2315
102465439	2	5	0	1	1	0	1	1
149465	1	8	1	3	18	14	8	11
105378685	0	0	0	0	3	1	0	1
128218	0	0	0	0	2	0	0	1
149466	26	30	15	22	9	4	6	2
7075	1	5	3	0	180	131	112	98
4352	20	19	11	12	3	2	0	2
105378687	14	14	7	8	4	4	8	4
991	3534	3325	2596	2612	2739	2384	1647	1790
64834	1620	1602	1265	1306	1683	1583	1019	1073
102466723	3	2	2	3	1	1	1	1
112268225	14	12	8	4	2	0	2	2
112950	1601	1686	1256	1242	1683	1276	982	1079
107984947	72	87	57	49	61	57	35	51
23334	972	974	783	835	714	544	310	339
100873952	33	26	23	24	22	20	10	12
102465440	0	0	0	1	0	0	0	0
81888	216	189	204	222	77	69	58	66
5792	8577	9589	7686	8166	13559	11146	7380	7662
9682	1509	1579	1204	1221	1105	955	650	648
100132774	70	81	57	61	53	48	31	31
6487	347	388	291	288	305	234	179	184
101929592	3	0	0	1	0	0	1	1
102464830	0	0	0	0	0	0	0	0
9048	5	8	6	6	13	9	6	6
105378688	6	3	2	1	3	3	4	2
101929609	36	42	34	40	49	53	23	30
9670	700	744	563	604	735	648	489	487
1802	1003	1041	796	826	1638	1421	868	907
533	3364	2966	2395	2215	3028	2814	1943	2116
8704	1153	1127	907	886	1703	1455	1082	1077
149473	105	103	90	78	60	46	33	32
6536	495	462	447	429	315	277	146	163
107984948	5	6	8	8	1	3	2	3
128209	3	0	2	3	0	1	0	2
105378952	1	1	0	0	0	0	0	0
55929	734	724	581	617	686	623	489	474
79033	1078	1014	792	782	1658	1414	981	972
100874278	8	2	4	3	7	13	2	8
106635545	0	0	0	0	0	0	0	0
55182	1750	1725	1235	1291	2182	1886	1367	1354
107984951	10	5	4	3	2	4	2	4
100847089	0	0	0	0	0	0	0	0
107984950	328	351	244	274	422	319	229	221
79639	149	152	111	120	283	255	187	174
109623472	0	0	0	0	0	0	0	0
339541	104	95	68	90	0	2	1	2
105378690	13	11	6	9	2	1	0	1
26828	1	0	0	0	9	0	3	5
26830	0	0	0	0	3	0	0	5
11004	2312	2247	1693	1695	2080	1787	1232	1290
109623476	3	4	2	2	2	1	2	1
6202	26561	26230	18926	18814	43342	35115	26656	29642
26811	18	56	34	28	31	18	10	5
94161	4	7	3	10	13	10	8	3
94162	13	9	8	8	6	4	8	5
94163	7	10	2	9	4	5	3	6
266675	20	30	23	13	88	67	54	55
1263	31	36	36	30	261	239	178	199
343521	3	2	2	3	34	31	23	27
149478	2	2	1	2	76	74	65	52
107984952	1	4	2	2	11	16	6	16
8643	7	5	5	3	65	56	58	54
8891	705	760	580	537	1027	881	624	662
79654	902	960	751	775	1289	1065	814	820
7389	2689	2700	2057	1947	3843	3329	2382	2350
57643	209	240	179	186	815	704	426	420
105378691	6	4	4	3	3	3	2	2
400752	6	4	4	3	3	2	2	2
84842	7	4	5	4	1	3	1	1
4595	544	485	377	374	236	205	169	180
114034	546	548	426	408	408	330	239	292
10420	184	193	123	137	287	258	212	204
126661	148	181	122	114	99	95	73	70
25974	7365	7276	5301	5048	7085	6272	4883	5087
5052	24280	25111	17269	15644	24341	22054	15309	16564
10327	3520	3533	2610	2580	4320	3772	2650	2723
4678	5489	5516	3628	3700	6516	5342	4374	4573
149483	35	34	30	37	33	38	27	18
60313	2535	2906	2069	2126	2721	2325	1716	1816
728963	12	10	4	5	14	9	13	4
51249	912	1013	655	643	1314	1165	837	928
3652	336	412	279	284	307	278	179	167
105378693	0	0	0	0	0	0	1	0
23139	1407	1501	1207	1386	1905	1514	976	1011
105378694	4	0	2	3	4	1	1	4
110117499	345	420	315	278	197	195	119	115
8503	390	494	368	322	239	225	138	131
101929626	14	5	4	7	0	0	1	1
10103	8	3	2	2	152	132	102	114
110117498	0	0	0	0	0	0	0	0
55624	1010	980	830	782	2024	1613	1094	1174
541468	3	3	3	2	3	1	3	2
8438	767	851	614	655	866	727	581	611
10489	998	1085	870	958	2172	1760	1304	1187
7388	5712	5882	3851	3592	6304	5943	4860	5536
387338	812	921	711	676	818	831	493	519
2166	84	83	63	58	145	110	119	124
729041	1	1	0	0	0	0	0	1
101929651	0	0	0	0	0	0	0	0
127343	1	2	0	0	0	2	0	1
105378696	0	2	0	0	0	0	0	1
100507423	35	37	35	27	31	28	13	17
148930	0	2	0	1	0	0	0	1
8569	799	880	679	661	650	576	393	420
148932	48	63	49	50	107	94	74	71
105378697	0	0	0	2	1	0	1	1
64756	1021	1064	805	690	1833	1666	1016	1109
374973	2	5	0	1	0	1	2	1
100130197	18	27	21	18	20	16	5	8
9813	1471	1844	1344	1228	1173	1031	651	682
105378698	3	7	8	4	6	3	0	5
105378699	1	1	2	0	0	1	0	1
1580	0	1	0	0	4	3	2	0
163720	0	0	1	0	0	0	0	0
1579	0	0	0	0	0	0	0	1
260293	0	0	0	0	0	0	0	1
199974	0	0	1	0	0	0	1	1
284541	0	0	0	0	0	0	0	0
105378701	4	4	1	1	1	0	1	0
100874253	5	3	4	2	0	1	2	1
10158	0	3	1	1	2	0	0	1
6886	2	4	1	0	0	1	0	1
6491	1195	1376	941	917	744	631	315	352
51727	6557	8379	5765	4904	4139	3753	2687	2823
102724077	37	43	30	44	5	1	1	1
2301	3	3	7	8	0	0	0	0
84793	136	147	118	107	59	42	40	39
2306	40	43	41	53	8	3	5	3
107984953	0	1	2	1	0	0	0	0
388630	324	309	263	238	0	0	0	0
105379778	5	10	9	7	0	0	0	0
391037	0	0	0	1	1	0	0	0
200010	627	584	484	446	997	788	650	658
54558	101	121	97	89	213	188	134	140
84871	1	1	0	2	1	0	2	1
79656	0	1	0	0	1	1	1	4
105378706	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	1
100874313	0	1	0	1	0	0	0	1
107984954	0	0	0	0	0	0	0	0
105378708	1	0	1	0	0	0	0	0
1996	1	2	1	1	0	1	0	0
105378709	0	0	0	0	0	0	0	0
107984955	4	2	3	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0
105378712	4	7	1	2	1	1	2	1
63950	2	2	1	1	9	1	6	5
105378714	0	0	0	0	0	0	0	0
11124	1566	1654	1315	1195	1542	1304	967	928
105378715	3	4	0	2	2	2	5	1
112268262	1	2	2	2	1	2	3	0
1031	480	449	327	373	807	710	575	530
100616189	0	0	0	0	0	0	0	0
102466656	0	0	0	0	0	0	0	0
284546	0	2	0	0	0	0	0	0
105378716	4	2	0	3	0	0	2	4
26994	1440	1720	1354	1124	2415	2328	1423	1363
22996	150	183	143	154	395	354	234	223
105378717	1	2	1	0	0	0	1	0
102724097	0	0	0	0	5	1	2	3
2060	1421	1769	1292	1205	1245	1076	787	725
105378720	10	12	9	7	2	1	0	1
441884	2	1	0	0	0	0	0	0
105378719	2	0	0	1	0	0	0	0
114883	3488	3951	2991	2807	5502	4701	3052	3138
4898	6165	7000	5150	5110	6226	5300	3606	3812
105378721	207	231	169	165	186	169	110	113
100313892	12	11	8	11	3	3	1	3
5865	1133	1464	1167	1156	1750	1472	1038	905
51060	2586	2566	1881	1735	4786	4156	2953	3104
112970	214	201	175	169	278	225	141	137
104355143	1	0	0	0	0	1	0	1
91408	1396	1659	1158	981	2168	1790	1321	1431
107984956	1	0	0	0	1	0	0	0
9372	483	583	434	431	864	734	445	473
200014	971	1062	868	843	712	608	446	468
4998	1109	1099	891	825	824	669	397	409
84950	1629	1734	1196	1270	1252	1023	765	845
23318	1503	1748	1214	1174	1887	1484	839	894
105378723	1	1	2	2	2	6	2	1
2882	173	198	139	148	304	286	172	189
348378	10	10	4	5	0	2	0	1
65260	1116	1333	933	958	1339	1074	714	684
79699	737	1011	710	706	592	562	378	327
440590	423	496	393	390	0	4	6	3
55268	1267	1300	1036	1050	740	677	549	556
6342	5411	5965	3923	3561	3758	3551	2370	2617
127435	60	60	55	65	1	0	1	1
6512	15	13	14	9	675	507	456	510
105378724	0	3	1	1	2	3	3	0
1376	1228	1295	930	881	741	622	422	491
54987	652	621	482	485	847	706	533	569
4116	1306	1299	894	791	1398	1230	889	947
100507564	51	50	35	28	13	12	13	12
7804	1279	1418	1081	1109	588	469	311	301
105378728	9	23	16	10	7	7	3	4
105378726	24	29	25	26	19	16	7	11
105378732	1	3	0	1	0	0	0	0
105378731	4	4	2	1	0	0	0	0
105378730	4	3	3	7	0	0	0	0
107984957	4	4	4	0	2	2	1	1
163742	0	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0	0
148979	0	2	1	1	2	6	1	1
55706	2870	3409	2442	2154	2849	2679	1677	1657
54432	618	600	456	447	1043	945	609	668
1733	86	86	71	62	898	769	440	505
51668	624	635	472	438	882	867	628	760
115353	1194	1259	1022	953	1949	1617	1190	1182
388633	15	4	3	7	1022	835	682	657
9528	3710	4085	3007	2597	6114	5730	4158	4397
127428	346	417	314	267	382	376	247	240
100616315	0	0	0	0	0	0	0	0
200008	1	1	0	3	0	0	0	0
606495	329	349	262	278	164	123	87	76
51253	3119	3278	2609	2449	5178	4202	3044	3060
23648	1303	1390	1055	1032	1081	859	680	683
619518	13	10	6	9	16	8	5	3
105378735	0	0	0	0	2	0	0	0
105378734	2	1	0	0	1	0	0	0
26027	282	292	251	267	61	46	32	36
338094	575	583	527	521	15	13	9	8
100527960	477	539	370	357	429	345	233	261
374977	2	6	4	5	0	1	0	1
7268	480	545	375	356	437	350	238	261
25973	275	288	221	196	231	202	112	134
55001	88	104	55	75	1	0	0	2
163747	7	17	7	4	2	0	0	2
1718	23617	25949	20854	20337	22687	18802	12804	12319
107984958	10	20	13	4	9	3	10	4
107985760	0	0	0	0	0	0	0	0
105378736	1	0	0	0	0	0	1	1
199964	0	2	0	1	0	0	0	0
7809	2	0	2	0	1	1	1	0
255738	4117	4147	3312	3464	330	273	213	233
23358	3248	3957	2842	2735	2926	2553	1331	1440
100507634	16	19	15	19	39	21	20	16
109729135	0	1	0	0	0	0	0	0
100616272	0	0	0	0	0	0	0	0
105378740	0	0	0	0	0	0	0	0
105378739	0	0	0	0	0	0	0	0
105378738	0	0	0	0	0	0	0	0
105378737	3	4	2	1	0	0	0	0
105378741	1	3	2	1	0	0	0	0
105378744	7	16	6	4	19	9	13	13
8613	1038	1202	858	847	2901	2365	1403	1502
101929935	0	0	0	0	1	2	0	0
5563	773	954	771	673	918	897	519	580
199920	64	80	62	52	209	165	121	135
731	252	227	150	167	404	274	210	222
732	183	176	123	130	1087	904	639	648
105378745	2	0	0	0	0	1	0	0
112267900	35	50	37	37	3	1	1	1
1600	917	1137	795	750	8	4	1	2
105378748	0	0	1	2	1	0	0	1
105378747	3	5	3	1	0	0	7	4
101926890	0	0	0	0	0	0	0	0
105378746	3	2	0	0	0	0	3	0
107984960	2	4	4	2	1	0	0	0
115209	542	580	427	356	456	404	294	282
4070	2	1	0	1	0	0	0	0
114803	1892	2270	1565	1553	1111	958	490	574
112268263	1	1	1	1	0	2	0	4
105378751	1	5	1	2	0	2	2	0
3725	2511	2435	1831	2045	4381	3705	3136	3285
100131060	2	1	0	2	0	0	0	0
101926907	25	25	23	20	10	10	16	16
107984961	0	2	0	0	0	0	1	1
105378753	15	9	12	13	4	7	9	6
101926925	0	0	0	0	0	1	1	2
729467	0	0	0	0	0	0	0	0
105378756	14	6	5	7	15	9	6	4
55277	134	147	108	97	310	282	239	257
100616409	0	0	0	0	0	0	0	0
101926944	2	5	2	3	5	3	2	2
105378758	1	1	1	0	1	0	0	0
51361	2125	2662	1841	1664	1692	1551	812	937
1573	291	317	263	251	18	15	5	15
127795	1	0	0	0	0	0	0	0
105378760	0	0	0	0	0	0	0	1
107984963	0	0	0	0	0	0	0	0
105378761	0	0	0	0	0	0	0	0
107984962	0	0	0	0	0	0	0	1
107985379	0	0	0	1	0	0	0	0
105378763	154	164	103	114	0	0	0	0
101926964	7	4	6	3	0	0	1	0
105378764	1	3	0	0	0	0	1	1
100996570	0	0	0	0	11	9	4	8
4774	324	473	343	275	444	359	291	312
645030	1	0	0	2	0	0	0	0
105378766	1	1	0	0	0	0	0	0
107984964	0	0	0	0	0	0	0	0
414927	3	0	0	3	0	0	1	1
83941	500	534	373	339	389	353	301	313
10207	4	1	11	2	628	558	419	378
113219465	0	0	0	0	0	0	0	0
107984965	0	0	1	0	0	1	0	0
100422902	0	0	0	0	0	0	0	0
100422946	0	0	0	0	0	0	0	0
54596	3	0	0	0	0	0	0	1
163782	466	552	349	376	503	438	297	309
105378768	0	0	0	0	0	0	0	0
7398	2516	2796	2226	1935	2685	2287	1571	1507
85440	2151	2560	1992	1840	2747	2325	1301	1297
27329	1000	1156	881	753	12	4	3	2
84938	419	514	340	286	478	456	309	305
105378769	0	0	0	0	0	0	0	0
199899	1	0	0	0	0	0	0	0
105378770	0	0	0	0	0	0	0	0
100996301	1	3	0	1	0	2	2	2
27022	1	0	0	0	0	0	0	0
102464823	0	0	0	0	0	0	0	0
29929	500	595	369	337	282	255	203	199
23421	1137	1177	773	644	1135	1011	735	758
102724319	0	0	0	1	0	0	0	0
84455	202	237	160	155	264	206	152	144
79469	6	5	6	6	8	12	6	8
5236	3152	3398	2610	2515	3185	2735	2116	2081
105378771	1	1	2	0	2	1	0	0
4919	360	424	320	291	4	4	3	1
105378772	0	0	0	0	0	0	0	1
101927034	1	0	2	1	0	0	1	1
105378773	2	0	2	2	1	1	2	4
148581	0	3	1	0	0	0	0	0
105378774	0	0	0	0	0	0	0	0
107984966	1	1	1	0	0	0	0	0
57685	391	472	340	323	0	4	2	1
100616338	0	0	0	0	0	0	0	0
55225	569	658	462	431	817	777	553	576
3716	2918	3194	2608	2451	3856	3310	1952	2012
101927084	1	2	0	1	1	0	2	1
100500854	0	1	0	1	0	0	2	1
406893	0	0	0	0	0	0	0	0
205	4586	5775	4164	3719	5785	5196	3689	3667
9829	155	148	121	134	279	223	128	156
102724416	6	4	2	6	2	5	1	5
112268227	2	3	3	2	1	0	0	2
3953	455	561	385	340	175	176	104	88
54741	1607	1835	1308	1192	2178	1944	1166	1187
5142	95	108	84	65	0	0	1	3
101927139	0	0	0	0	0	0	0	0
105378776	0	0	0	1	0	0	0	0
84251	3	0	5	2	3	2	1	4
100422871	0	0	0	0	0	0	0	0
200132	185	219	147	143	0	0	0	0
10022	1	1	0	0	0	0	0	0
79819	122	160	112	100	22	25	22	31
57708	1068	1338	968	828	1441	1228	795	839
23169	2006	2719	1992	1750	1858	1693	1220	1141
400757	0	0	0	0	0	0	0	0
149233	6	9	2	3	0	1	3	2
3595	12	17	13	14	5	3	2	4
105378779	3	4	5	3	1	0	0	0
26135	11610	13537	9302	8851	13769	11760	8867	8795
102724481	0	0	0	0	0	0	2	2
105378780	0	0	0	0	0	0	2	1
1647	832	796	683	615	2436	2148	1475	1678
55970	906	1216	923	772	37	31	18	16
105378781	0	1	0	2	0	0	0	0
100289178	9	3	1	2	0	0	0	0
9077	0	0	0	0	0	0	0	1
79971	20	22	22	13	1	0	0	1
100302279	0	0	0	0	0	0	0	0
105378782	0	0	0	0	0	0	0	0
