GeneID	GSM6435443	GSM6435444	GSM6435445	GSM6435446	GSM6435447	GSM6435448	GSM6435449	GSM6435450	GSM6435451	GSM6435452	GSM6435453	GSM6435454	GSM6435455	GSM6435456
128272	57	104	78	41	39	58	45	52	62	54	58	35	63	73
101927546	15	29	17	4	6	10	27	21	22	30	18	9	13	16
79363	257	376	372	307	322	275	273	249	305	323	264	348	247	420
54455	2615	3592	3521	2878	3647	4109	3127	2452	2611	3325	2801	3813	2849	5109
26099	2695	3784	3192	1839	2538	1992	3747	3368	3144	3641	3286	4749	3154	4309
374955	1553	2263	1763	1003	1383	1166	2201	1949	1777	2101	1743	2502	1681	2214
55707	1830	2585	1890	1105	1299	1459	2065	1858	1955	2308	1225	2078	1256	1914
107984921	198	232	261	172	148	259	173	132	134	228	142	132	124	157
114819	536	583	626	593	625	513	447	388	516	608	550	654	544	782
26871	11	15	14	11	14	16	42	12	10	17	17	17	9	29
107985757	0	0	1	0	0	0	0	0	0	0	0	0	0	1
100132147	10	13	20	29	49	41	19	24	19	27	40	19	55	58
107985758	1	2	2	2	4	6	3	1	2	1	3	3	2	8
7195	0	0	1	0	0	0	0	0	0	0	0	0	1	0
55672	3319	4942	4936	4015	4051	5376	3037	2188	2370	3078	2968	4260	2625	4464
105376794	2280	3230	3365	2175	2411	2617	789	702	807	975	849	1197	764	1169
84809	1272	1349	1574	1527	1694	1417	558	483	597	718	780	915	707	1169
11209	257	335	322	195	214	183	113	125	90	140	110	125	92	119
107985736	17	17	12	30	30	42	59	52	62	78	70	44	70	115
26869	12	14	18	11	12	14	44	10	11	15	15	14	10	26
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	6	6	3	11	9	6	0	10	3	3	1	7	1	4
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	11	14	16	7	12	16	40	9	13	10	18	15	9	23
11223	81	113	127	107	101	117	122	106	82	104	101	103	97	109
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	1	0
112267871	24	26	47	68	76	62	33	35	21	37	54	50	49	68
7193	3	3	6	12	12	7	5	4	3	3	5	7	3	5
100189183	0	5	0	0	4	7	1	0	0	2	2	0	0	4
105376805	10	15	12	25	29	21	54	41	66	61	22	50	27	50
791226	0	0	0	1	0	0	0	0	0	1	0	1	0	0
26870	10	12	13	12	13	15	37	10	11	11	16	12	7	25
9696	1728	1659	1540	893	1055	753	1146	1202	2112	2219	1560	2493	1314	2193
4237	2970	3346	2364	813	883	826	2905	2379	3197	3327	1425	3583	1581	3322
105376806	784	868	652	189	219	244	762	618	784	776	358	811	396	770
23400	3858	4609	5692	7719	6152	7485	3218	2899	3105	4267	4017	4935	3641	6509
6390	2829	3427	2863	2397	2821	2772	3168	3070	2973	3454	2445	3486	2580	4367
11240	29	63	48	249	161	393	82	56	30	36	92	53	80	149
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0	0	0	2	0	0
29943	0	2	2	3	0	1	5	0	2	0	0	0	0	0
51702	1	1	0	0	0	1	1	2	5	2	2	2	0	1
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55920	4718	6917	5356	2414	3129	3150	8271	5991	6357	7421	5306	7505	4955	6830
55160	2251	2821	3289	5720	4922	5199	2981	2791	2895	3591	4043	4462	3383	5918
107984028	0	0	1	0	2	0	0	1	0	0	0	1	0	0
81569	1	3	1	0	1	2	4	2	4	3	8	14	5	3
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	1	1	0	0	0	0	0	0	0	0	0	1
101927876	0	1	0	0	0	0	2	0	0	0	0	1	1	0
84966	1255	1532	1814	655	272	562	669	594	626	770	408	659	442	836
105376814	1	1	0	0	0	0	0	0	0	0	0	0	0	0
127707	343	497	201	4	29	10	146	159	194	294	14	281	12	25
5081	226	564	185	396	718	476	1197	803	506	642	2183	1235	1818	1111
80834	0	1	0	0	0	0	0	0	0	0	0	0	0	0
8659	1245	1459	1070	780	743	942	1277	1228	1228	1507	998	1643	980	1465
100616120	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100302276	0	0	1	0	0	0	0	0	0	0	0	0	0	0
126917	565	798	942	1382	1048	1927	718	524	522	711	688	670	528	934
105376815	0	0	0	0	0	0	1	0	0	0	0	0	0	1
23352	7713	10310	9582	6175	5503	9727	9522	6074	7403	8126	5966	9112	5297	8625
101927895	145	215	187	148	153	185	242	179	206	208	152	250	125	271
23065	2980	4157	3624	2674	2601	3905	3905	2841	2790	3431	2526	3910	2282	3849
51154	1934	2775	2553	1628	1891	1975	2255	1930	1540	1887	2032	3159	1961	3198
246181	58	88	116	94	76	74	64	71	59	104	92	94	62	113
22977	68	105	103	76	65	66	96	62	78	101	67	61	76	79
100506730	251	385	338	164	172	221	318	283	319	383	195	325	177	204
8574	3303	3588	2712	1233	1741	1515	4571	4613	5159	5443	2446	4971	2773	4170
54896	1052	1334	1299	1143	1279	1272	995	1022	1072	1252	1247	1791	1072	2193
832	7659	10258	9499	6502	7144	7572	9029	7982	6964	8615	7509	10026	6913	10990
105376819	1	1	2	3	1	3	5	3	5	0	1	5	3	1
105376818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	1	1	0	0	2	0	0	0	0	1	2	1
105378614	0	3	1	1	0	4	2	0	1	4	1	0	0	1
440574	1979	2769	1883	1212	1206	1223	1850	1828	1619	2192	1327	2311	1361	1948
100532736	823	1015	858	1045	738	1058	748	700	639	830	494	725	504	698
644068	15	11	26	37	45	41	23	25	27	31	28	36	25	32
4681	241	226	388	770	424	760	206	164	154	199	146	142	164	246
3362	9	4	12	34	9	22	4	1	1	1	2	5	4	0
255104	66	86	48	7	8	10	3	7	11	15	1	9	2	9
54546	2	1	1	0	2	0	0	0	0	0	0	0	0	0
105376823	0	3	0	0	0	1	0	4	0	0	0	0	0	0
23252	1464	2079	2015	1527	1619	2337	2009	1586	1329	1866	1434	1745	1437	1928
30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	1	2	0	0	0	0	0	0	0	0	1	0	0	0
5322	40	51	16	2	2	0	26	19	44	27	1	17	2	4
26279	0	0	1	1	0	0	1	0	1	0	1	0	0	0
64600	0	0	0	0	0	0	0	0	0	1	1	0	0	0
391013	3	5	0	0	0	0	0	2	0	0	1	2	0	4
127733	1997	3112	1426	139	382	164	1739	2375	2617	3438	132	1612	254	388
101928017	46	49	20	6	13	7	20	24	26	19	15	32	13	16
105376825	78	88	42	5	10	5	42	65	77	90	1	49	9	9
105376826	0	0	1	1	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	1	0	0	0	0	0	0	1
105376828	0	0	1	0	0	0	0	0	0	0	0	0	0	0
127731	2761	3549	1681	52	209	66	1220	1751	2515	3394	39	1324	113	132
339505	12	8	31	10	7	5	2	3	2	3	2	2	1	0
55450	2197	3211	5699	9572	6317	10013	1995	1731	1087	1894	3206	2405	2708	4372
79594	1810	2643	1885	1381	1586	1909	2344	1816	2080	2434	1629	2537	1617	2833
163933	63	77	118	231	123	202	58	49	53	87	39	52	49	97
978	0	0	0	0	1	0	0	0	0	0	0	0	0	0
65018	2889	3400	3436	4056	3266	4493	2655	2440	2727	3124	2135	2984	2095	3654
102464833	11	8	9	12	18	4	5	8	6	8	19	15	14	41
100861548	2554	3187	2918	2902	2548	3294	2437	2272	2306	2767	1799	2718	1833	3050
1650	10397	13189	10936	5650	7192	7192	12249	10111	10476	11547	7554	12988	7795	12133
57576	429	462	493	386	360	504	371	330	432	508	199	254	238	256
400745	259	338	553	1746	1383	1971	442	375	261	403	598	491	499	700
112268222	2731	3681	2902	2178	2482	2755	2716	2262	1810	2683	2229	3005	2365	2937
50809	9766	14703	13445	8329	9585	10498	12182	9399	8431	11319	10381	13759	10012	13914
8672	8959	12817	10643	7446	6917	9535	10330	8378	8910	11502	6883	10220	6500	9576
105376830	2	4	3	0	0	1	3	1	0	5	2	1	2	4
105376829	1	5	3	0	1	2	1	2	3	3	0	1	0	1
100302155	0	0	0	0	0	0	0	0	1	1	0	1	0	0
1889	909	1205	1093	823	999	1299	1775	1344	1218	1721	1362	1657	1226	1745
100506801	3	10	13	7	10	10	19	11	16	17	10	5	19	30
105376832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84224	774	1085	1012	718	831	841	531	355	451	559	414	560	421	731
249	201	258	268	121	183	160	872	624	593	634	865	1519	737	910
105376834	1	0	0	0	0	1	2	0	0	0	1	1	0	2
5909	1366	1799	2567	3986	3046	4691	1324	990	868	1156	1096	1260	964	2159
84196	3717	5498	4950	3729	3956	4996	5221	3884	3867	5001	3830	5251	3644	6022
401944	217	259	148	37	43	37	150	137	179	168	101	147	101	125
3339	1311	1506	996	269	276	340	1112	889	1191	1231	735	1358	734	983
23436	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10136	0	1	0	0	0	1	0	0	0	0	0	0	0	0
101928043	26	46	39	33	21	25	21	17	31	50	36	19	18	26
29092	574	760	614	376	516	507	811	661	670	789	498	799	587	822
112268223	32	40	34	38	40	34	30	25	12	21	25	20	20	39
998	14596	20471	16953	21938	20336	24898	18886	16454	12352	17597	15365	20412	16289	22867
54361	1159	1223	1316	1792	1381	1837	1947	1459	1920	2238	4051	4426	4559	10027
105376845	30	54	32	28	18	30	42	35	41	45	77	88	124	175
105376850	14	3	1	1	5	9	7	4	6	8	5	8	20	21
107985377	1	1	0	0	0	1	4	0	0	2	1	1	5	3
100616433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376856	0	4	0	0	1	0	1	0	0	2	0	0	1	0
9923	2147	3356	2432	1415	1438	1919	2556	1990	2224	2606	1868	2841	1681	2747
2046	137	156	243	582	641	566	150	164	92	184	279	201	315	475
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0	0	0	1	0	0	0
713	0	0	0	0	0	0	0	0	1	0	0	1	0	0
2048	4624	6879	7578	7677	7461	9860	7966	5639	4748	5773	8217	7659	7618	10685
100616391	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100422914	92	131	140	148	172	231	180	120	96	126	175	161	184	242
646262	0	1	2	0	0	0	0	0	0	3	1	0	0	0
729059	3	3	1	4	8	7	4	3	1	7	2	9	10	8
23028	9422	13181	12979	10630	11107	13692	14887	11442	10467	12747	13332	14856	12803	19492
100422866	0	0	0	0	0	0	0	1	0	0	1	0	0	0
7798	1623	2336	1828	1271	1258	1854	1777	1555	1432	1732	1206	1678	1274	1555
3352	71	98	43	28	10	15	96	108	150	163	11	67	29	20
100996511	313	367	363	351	351	494	458	393	373	483	269	326	409	299
10236	12189	17172	15287	12809	13431	15428	15760	12364	9708	13729	14446	19004	13520	17030
80818	2818	3841	3690	2438	2472	3021	2655	2278	1797	2841	1931	2287	1977	2715
148898	605	665	714	874	882	990	885	751	737	995	630	637	755	982
6920	51	65	51	41	51	46	59	63	56	65	41	43	39	67
55616	2920	3613	2799	1578	1931	2303	4498	3204	3249	3837	2854	3603	2972	3483
1870	301	461	377	14	50	26	723	468	361	378	551	677	456	373
101928163	6	12	11	0	3	0	21	14	5	7	14	16	15	13
105376859	25	22	16	2	6	3	38	47	44	56	19	18	19	24
3399	7591	6542	4260	885	2726	1034	8752	7804	9541	9674	7390	15445	7841	13910
107984928	0	1	1	0	0	0	1	1	1	2	1	7	2	2
259283	0	0	2	0	0	0	0	0	1	2	2	0	6	4
6135	43654	55037	52290	36643	47914	44698	64572	50632	41578	45668	54311	61646	55862	76988
6924	2803	4285	3637	2381	2586	3027	3769	2968	3105	3719	2693	3875	2694	4203
100506963	524	703	570	391	443	501	669	513	520	661	454	653	467	701
57095	2462	3454	3853	5920	5524	7387	3142	2567	1890	2727	2960	3379	3020	4742
105376860	471	552	435	248	286	269	356	417	467	538	231	416	249	335
11313	4649	5517	4468	2867	3124	2977	3389	3930	4407	5092	2768	4492	2745	3869
2582	887	1274	1371	1833	1892	2108	1453	1165	1116	1221	1642	1748	1530	2269
3155	2213	2881	1667	845	1086	1250	2250	2244	2440	2683	909	1972	1005	1639
105376861	5	4	0	4	4	4	2	1	2	6	1	0	4	2
2517	1474	1771	1273	926	984	1182	1859	1714	1842	2127	796	1599	979	1685
1269	1	1	0	0	0	4	1	0	2	4	0	3	2	1
107984929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55629	4618	6459	5069	3777	4311	4518	7149	5924	4875	6094	4913	6544	5371	5594
10772	7761	10732	8925	7083	7387	8545	8955	6941	5937	8431	7348	10683	7781	9476
105378615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376863	8	10	0	0	1	0	3	9	6	8	0	6	1	2
107984931	0	1	1	0	1	0	0	0	1	0	0	1	0	1
127294	1	3	2	0	2	0	12	4	9	3	1	4	1	2
107985737	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105376864	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58985	0	7	0	0	0	0	7	2	7	1	4	6	4	2
163702	37	79	64	61	33	121	48	42	58	98	12	31	12	56
284632	0	0	2	1	0	2	0	0	0	0	0	0	0	0
105376871	0	0	1	0	0	0	1	0	0	0	0	0	0	1
57822	60	83	46	11	12	2	29	28	34	28	7	50	27	34
90529	1642	2136	1416	1111	1331	1436	1721	1912	2011	2528	579	1426	708	1393
57185	1263	1926	1998	1973	1682	2874	1689	1484	1396	2010	807	1309	994	1796
100750325	11	6	7	2	9	4	28	26	30	32	2	19	2	8
11123	1102	1436	1070	1705	1326	1961	1234	1131	1100	1616	607	997	778	1088
100506985	101	119	96	130	98	170	107	98	96	146	48	81	49	80
400746	10	14	6	1	2	0	3	4	5	13	1	6	1	1
10250	4364	6067	5368	4712	4462	6739	6876	5000	5000	6600	3958	5538	4066	6032
25932	4575	6704	5119	4998	5420	5645	9601	7414	5506	7675	7222	9165	7818	8466
105376876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	1	0	0	0	0	1	2	3	1	1	3	2	0	1
102465437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984932	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105376878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	0	0	0	0	0	0	0	0	2	0	0	0	0
25949	2040	2837	2336	1715	2301	1917	2808	2432	2301	2772	2007	2882	2191	3211
57035	6035	6539	5309	3534	4071	3798	4880	4693	5004	6467	3347	4986	3802	5328
105376882	4	7	8	12	3	5	12	4	7	10	3	8	5	10
6007	33	49	50	37	47	74	58	52	45	57	51	53	36	82
23585	3125	4585	3849	2666	3142	3149	3756	3319	3059	3879	2890	4180	2921	4396
6006	1670	2377	2082	1447	1650	1748	1971	1716	1501	1992	1554	2165	1664	2370
55219	2225	3195	3606	3739	4017	5012	2933	2355	1948	2675	3037	3584	3081	5125
26119	910	1154	508	47	131	62	875	984	1211	1386	247	865	366	707
57134	993	1081	857	711	635	867	1197	1102	1184	1563	489	796	614	842
57190	6292	10183	8118	4018	4773	5162	8401	7331	7135	9254	4696	6746	4785	6785
56181	3573	5088	4189	4215	4043	4975	4240	3770	3735	4337	3335	4664	3206	5223
646471	920	1295	1168	1018	911	1191	879	773	804	989	644	965	660	1045
79000	781	1138	939	825	769	939	1071	899	853	1025	837	1194	795	1175
164091	559	780	678	905	1038	1218	877	782	785	1180	520	701	613	1019
3925	36634	49687	57612	64270	61471	69117	56333	44123	30749	40205	63165	64490	63920	78188
100500808	2067	3037	3449	3509	3449	3810	3385	2542	1990	2242	3927	4199	3584	4459
105376885	2	1	1	3	2	2	0	0	0	0	1	3	0	4
5051	615	989	651	265	387	309	862	709	772	882	473	925	539	769
101928216	42	55	69	47	44	44	34	23	26	39	26	33	23	54
2134	217	245	272	159	145	144	106	109	137	161	123	162	131	229
7780	241	381	250	24	64	66	343	207	151	199	146	167	166	72
105376910	1	5	0	1	0	0	1	0	1	2	0	1	2	0
84676	0	11	3	1	3	2	2	0	1	7	1	0	0	0
149420	1256	1898	1975	3169	3041	3522	1684	1335	1051	1641	1653	2083	1659	2519
105376886	0	3	0	1	0	0	0	2	1	1	1	1	0	1
79927	41	42	37	14	21	35	22	14	11	20	10	53	16	27
110806296	110	100	90	64	42	38	26	62	52	67	26	45	21	42
51042	364	447	328	271	375	303	348	331	391	433	510	659	424	825
10256	231	413	546	443	488	562	276	251	244	311	338	364	300	438
378807	1	7	11	6	6	11	9	7	5	6	6	8	8	12
101928303	10	20	7	20	15	29	4	7	11	11	2	8	1	3
64793	1416	1930	2098	1231	1641	1787	2352	1689	1665	1836	1681	2096	1575	2238
83442	2417	3698	3305	1732	2336	1877	2725	2661	2723	3329	2340	3257	2093	4174
91544	4147	5516	3467	850	1353	807	3619	4517	5498	5921	1379	4168	1485	2195
1043	0	1	1	0	0	3	2	1	2	1	0	0	1	1
55057	21	23	31	108	74	100	29	8	20	12	35	40	27	57
257101	0	0	0	1	0	3	1	0	0	0	2	0	1	0
79727	20	22	22	75	170	152	424	230	134	122	452	431	424	369
79947	1942	2917	2734	1853	2263	2268	2455	2000	1930	2397	1842	2543	1754	3107
101928324	12	11	17	8	10	12	23	21	16	26	11	18	17	31
3151	21162	30680	25325	15356	18757	17327	27605	22536	18027	21725	26762	36891	24855	32204
6195	765	840	645	544	523	669	752	651	805	862	537	828	486	716
100302190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376888	0	4	3	1	1	0	1	0	0	0	1	0	0	3
101928728	28	42	27	21	14	25	42	26	42	41	12	30	21	30
8289	6556	10034	9768	6844	5996	9188	9920	7562	8131	9969	8423	11260	6717	11312
55650	575	794	517	416	480	543	873	666	821	908	486	716	488	749
84243	1562	2433	2705	2088	2318	2668	2219	1899	1728	2109	2222	2550	2033	3584
2810	10	10	8	8	8	9	6	4	6	4	16	4	8	10
54707	1324	1829	1670	1524	1361	1817	1519	1296	1224	1548	1242	1588	1127	1830
63906	577	775	691	496	642	611	646	486	525	585	575	830	632	959
10726	6013	7716	5858	3649	4404	4485	6094	5796	7143	8163	4308	7568	4051	7777
8431	2	0	0	2	0	0	0	0	1	0	0	1	0	1
126695	26	32	38	32	19	30	6	8	8	7	1	6	6	7
388610	409	555	580	996	886	1167	433	456	397	617	448	469	499	678
115572	95	121	65	2	24	13	106	123	133	189	40	193	43	51
101928391	5	5	4	6	3	4	3	4	3	10	4	4	1	0
6548	744	1085	837	594	552	806	843	648	937	1086	624	985	498	839
102723760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	1	0	1	0	2	0	0	0	0	0	0	1
23038	3399	5259	4567	3921	4024	4673	5113	4244	4446	5600	3810	4760	3325	5693
84065	2277	3344	2940	2594	2827	3203	2654	2184	2109	2548	2434	3202	2218	4166
644961	109	83	118	50	44	82	92	67	76	85	68	105	67	105
84958	323	301	229	25	76	30	233	246	391	349	87	217	138	164
9064	478	606	533	345	525	413	656	485	553	711	341	568	385	777
8547	5	5	9	0	1	0	9	14	24	11	1	0	3	3
388611	218	272	175	18	38	6	135	200	244	249	4	66	20	15
2827	98	145	119	118	123	187	137	86	105	146	78	133	85	162
10163	3609	5629	3678	1226	1629	1819	6184	4872	5023	6021	2552	4342	2780	3436
105376892	28	33	18	1	10	0	12	30	48	45	2	20	5	4
27245	2411	2732	2779	2006	1919	1626	1953	1894	2445	3121	2404	3152	2245	3631
2268	1	3	3	5	0	1	5	2	1	5	1	1	3	0
111216282	1	1	0	0	1	0	0	0	1	1	0	5	0	3
2537	867	1041	753	235	404	267	905	922	1070	1316	535	846	705	1473
199870	585	830	699	455	576	641	893	683	639	819	495	747	623	804
23673	3198	4735	4911	6942	6654	8177	4147	3461	2658	3696	4013	4568	4195	6272
5511	3327	4917	4140	3406	3815	3845	4643	3778	3199	4108	4162	5307	3998	6326
677774	3	4	2	2	1	4	1	6	1	5	2	11	4	4
9473	46	31	61	45	65	52	99	58	55	54	51	41	79	106
6118	3166	4955	4127	2314	2971	2862	3733	2735	2515	2669	2987	4105	2925	4578
27293	160	158	113	10	12	7	129	90	130	170	12	149	22	70
55113	165	227	132	6	17	10	47	49	118	112	14	79	32	61
2140	2122	2922	2488	1226	1473	1691	2508	2108	2179	2507	1517	2179	1613	2333
5724	15	31	16	6	12	10	9	10	14	20	14	21	11	20
22826	5207	7770	7248	6913	7312	7659	7930	6659	5506	6906	6949	9425	7146	10744
93974	4652	5134	4763	4479	5071	4750	4168	4141	4504	5104	4352	6242	4313	7712
83667	2158	3061	3141	2483	2988	3331	4732	3597	3381	3906	4304	5007	3755	6784
54797	415	519	432	425	510	457	538	477	485	549	466	629	499	824
65979	2245	3345	2768	1689	1814	2181	3204	2716	2654	3541	2462	3529	2293	3375
1104	1534	2344	1989	926	1223	1072	2630	1990	1725	1764	2569	3113	2252	2843
8420	965	1536	1120	905	1114	1159	1233	1002	962	1249	861	1341	870	1439
6080	11	16	14	7	3	6	21	9	11	21	10	15	12	11
26768	8	17	13	6	6	6	15	6	6	11	5	8	4	15
54952	1064	1541	1455	1288	1557	1635	1553	1145	1167	1300	1334	1538	1469	2010
85028	480	554	642	662	652	620	494	413	378	433	478	556	469	851
692212	12	12	13	7	7	18	8	9	1	13	7	8	12	16
677838	55	77	69	50	28	54	49	44	27	52	34	40	45	53
677825	41	44	34	30	38	43	38	23	15	30	24	33	29	38
692073	37	37	48	25	23	32	21	22	26	26	26	25	27	30
115273	46	54	56	16	27	31	58	47	42	44	26	36	48	34
6883	1137	1382	1200	1174	1468	1369	1514	1449	1156	1542	1338	1861	1364	2276
105378616	11	7	6	3	10	11	17	11	8	14	10	13	9	35
26824	1	1	1	1	1	1	1	2	2	1	1	1	0	2
10691	827	1162	1199	821	934	1113	1027	843	811	1026	873	1123	799	1175
51441	4664	6515	5120	3698	3837	4521	4927	4168	3754	5271	4330	6123	4116	5947
4985	88	72	74	18	35	51	20	27	21	20	19	24	17	26
2035	3658	5325	6135	6386	7612	8694	10931	7589	5917	7191	10837	11375	10752	14069
399474	252	353	307	304	371	333	495	405	374	412	428	435	403	534
6429	5024	6523	6197	4985	5725	6518	7756	6023	6208	7419	5630	6931	5937	9073
51102	1235	1687	1573	1113	1170	1328	1346	1041	995	1093	867	1286	927	1667
10076	2175	2759	2354	2497	1520	2857	1925	1592	2268	2668	940	2264	1126	2225
101928460	0	0	0	1	0	2	1	0	0	3	3	0	1	0
107984933	0	0	0	0	1	1	0	0	1	0	0	0	0	0
107984934	0	0	1	2	0	0	0	0	0	0	0	0	0	0
101929406	0	1	1	0	1	0	1	2	0	2	0	3	0	0
105378617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378618	6	2	2	6	6	3	4	2	1	4	3	6	8	4
4146	21	30	38	60	44	64	42	37	46	39	28	51	33	109
100129196	17	22	28	20	17	17	28	34	34	48	23	32	33	68
7805	7	9	16	26	16	24	13	14	10	12	6	9	12	12
100616164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378620	0	0	2	0	0	0	0	0	0	0	0	0	2	0
105378621	0	0	0	0	0	0	2	0	0	0	0	0	0	0
105378622	3	9	2	1	9	11	14	9	8	14	3	19	3	15
400748	0	2	1	3	0	0	2	0	0	2	0	2	0	9
9672	12179	15444	22367	26763	23937	31568	19422	15376	13703	18328	17361	19278	18488	26367
9698	7287	10730	8742	6183	6822	8502	9270	6921	7126	8559	6605	9863	6523	10038
692234	10	20	15	3	8	12	11	9	19	18	8	15	17	10
692235	15	25	19	5	8	12	14	8	18	19	9	13	13	12
692200	2	1	4	1	0	1	3	0	3	4	2	2	2	3
107984935	8	11	7	9	11	4	11	11	13	17	9	14	2	20
79570	2660	3629	5245	7457	9016	9512	5248	4075	2530	3823	7123	6699	6131	11775
9410	1686	2477	2313	1552	2000	1928	2797	2162	2071	2404	2571	3393	2553	3622
51538	2631	3984	3750	3553	3322	4109	3536	2874	2397	2943	3151	3915	3128	4493
2170	312	493	633	1009	740	1380	502	305	236	340	366	337	391	439
105378623	1	0	1	0	0	0	1	1	2	0	0	2	0	0
107985470	2	0	0	0	0	3	0	0	1	1	0	0	1	1
347735	1947	2395	2483	1166	1824	1431	3277	2764	2977	3424	2398	3231	2488	3721
105378625	1	2	6	7	0	2	7	3	9	4	5	4	3	13
105379772	0	0	0	4	0	0	1	2	0	0	0	0	1	1
149086	0	0	0	0	0	0	0	0	0	0	0	0	1	0
284551	0	0	1	0	0	2	0	0	0	0	0	0	0	0
105378626	0	1	0	2	0	2	1	0	2	0	0	1	3	1
64129	9	10	1	4	0	2	1	0	6	4	1	4	0	4
3061	229	305	265	239	270	327	327	234	256	277	251	371	266	405
553115	2567	3695	3040	2370	3017	3422	4454	3503	3554	3966	2979	4336	3266	5524
107985471	83	135	127	89	117	138	173	114	138	135	101	167	125	193
105378628	2	10	5	2	1	3	4	2	5	1	3	4	1	3
1307	395	575	902	648	279	418	69	70	71	80	69	60	58	58
101929444	10	7	17	10	4	7	2	2	1	3	2	9	1	0
576	6071	6674	8384	8704	7680	8082	4291	4168	4902	6772	4841	5375	4638	7329
100423028	2	3	2	3	1	2	0	0	0	3	0	0	0	0
90853	68	138	26	3	1	6	13	39	23	51	2	14	13	4
8073	7200	9695	8622	8309	8759	9540	9000	7630	6348	8965	7264	9798	8083	10782
10657	9487	14531	12782	9911	10340	11499	14138	11832	9337	12548	12509	15515	11684	16621
55116	991	1427	1580	1096	1382	1542	1266	959	906	1186	1279	1714	1163	1909
100847018	0	0	0	3	0	0	0	1	2	1	0	0	0	1
23633	4388	6451	5913	4705	5399	6677	6300	5237	5396	6746	4302	6106	4639	7231
200081	5128	7443	6085	3200	4196	3904	6275	5582	5930	7175	4203	6846	4290	6895
79140	1442	1884	1974	2657	2486	2779	1495	1548	1384	1946	1678	1859	1767	2655
56063	1637	1928	1464	759	897	832	1617	1669	1916	2632	1013	1773	979	1690
55721	660	874	719	352	439	437	814	726	981	1266	461	771	502	790
149069	416	583	374	53	112	94	418	465	624	787	154	370	166	321
8668	7839	11416	9430	6345	7936	7738	11122	9660	8560	9698	8219	11359	8416	12592
339483	157	226	184	127	177	102	245	227	297	406	211	281	222	345
84734	12	20	27	26	17	19	24	18	30	26	12	20	19	22
3932	0	1	0	1	4	3	1	0	0	0	4	1	0	2
3065	2565	3350	3084	1783	1935	2023	3611	2563	2754	2761	2564	3276	2532	2952
65108	31128	45486	51227	54807	55174	58436	38792	31973	26339	32976	53025	56420	45708	68303
105378629	25	47	63	57	71	70	47	46	58	46	39	64	51	91
81629	592	842	940	613	790	982	810	583	710	880	663	728	568	893
100128071	29	20	28	31	36	11	6	19	26	29	75	49	26	69
55108	5438	7706	8000	7356	8443	9981	9442	6724	6723	8281	7283	8506	7333	12234
728116	535	744	907	1170	1064	1722	728	552	467	752	702	729	670	1001
653121	693	928	977	1416	1025	1720	1031	862	641	1078	786	1002	886	1064
102723870	20	15	9	10	5	12	8	7	7	9	17	13	15	17
339487	999	1431	1209	726	1134	972	1268	1030	942	1217	1255	1612	1285	1860
5928	10604	16761	14217	9117	10761	11101	15626	12896	10772	13498	13546	17617	13128	16258
81493	2731	4102	3200	2397	2743	2942	3394	3007	2329	3230	2818	3816	2900	3355
57648	4207	6309	3927	2401	2018	2518	3492	3581	4295	5347	1473	3052	1455	2296
8565	5454	8180	8675	8022	8944	11354	12064	8660	8216	9504	9891	12379	9098	16113
64766	2186	3267	2750	2375	2532	3145	3518	2697	2424	2837	2703	3491	3031	3998
